Axial_load,Confining_Pressure,Displesment,Pore_Pressure
22.550,41.530,53.433,5.480
22.720,41.680,53.460,5.530
22.890,41.390,53.482,5.370
23.040,41.580,53.511,5.480
23.110,41.820,53.538,5.530
23.240,41.680,53.568,5.480
23.080,41.340,53.592,5.420
23.140,41.150,53.649,5.480
23.100,41.390,53.711,5.420
22.940,41.530,53.771,5.480
23.160,41.720,53.831,5.580
23.170,41.770,53.890,5.530
22.970,41.530,53.947,5.480
22.940,41.680,53.995,5.530
22.880,41.340,54.019,5.320
22.700,41.530,54.044,5.480
22.780,41.720,54.069,5.530
22.620,41.480,54.097,5.480
22.790,41.680,54.123,5.530
22.830,41.770,54.148,5.480
22.880,41.680,54.175,5.480
22.930,41.820,54.200,5.480
22.860,41.200,54.226,5.480
22.810,41.340,54.253,5.530
22.860,41.480,54.278,5.480
22.910,41.630,54.306,5.420
22.890,41.720,54.333,5.480
22.950,41.630,54.359,5.480
22.980,41.770,54.385,5.530
23.130,41.290,54.411,5.530
23.080,41.440,54.438,5.480
23.080,41.580,54.463,5.530
22.980,41.680,54.509,5.480
22.920,41.820,54.555,5.480
22.870,41.530,54.592,5.480
22.950,41.680,54.615,5.530
23.120,41.770,54.642,5.530
23.150,41.720,54.670,5.530
22.930,41.100,54.694,5.420
22.700,41.290,54.720,5.480
22.810,41.390,54.749,5.480
22.420,41.530,54.772,5.480
22.550,41.680,54.796,5.480
22.710,41.240,54.822,5.480
22.660,41.530,54.851,5.480
22.700,41.630,54.874,5.530
22.970,41.920,54.901,5.480
22.680,42.010,54.941,5.480
22.780,42.150,55.000,5.530
22.810,42.300,55.039,5.480
22.420,42.440,55.076,5.420
22.520,41.820,55.107,5.110
22.460,41.340,55.135,5.370
22.490,41.340,55.160,5.480
22.590,41.480,55.186,5.480
22.700,41.630,55.212,5.530
22.720,41.770,55.238,5.530
22.710,41.720,55.264,5.480
22.790,41.480,55.290,5.420
22.720,41.580,55.317,5.480
22.810,41.770,55.343,5.530
22.820,41.000,55.368,5.270
22.700,41.340,55.395,5.420
22.810,41.480,55.421,5.580
22.910,41.680,55.446,5.580
22.880,41.720,55.473,5.530
23.080,41.770,55.498,5.480
22.910,41.240,55.526,5.320
22.900,41.340,55.548,5.480
22.980,41.530,55.575,5.480
22.810,41.630,55.601,5.530
23.010,41.770,55.627,5.480
23.090,41.870,55.652,5.480
23.160,41.960,55.680,5.530
23.110,42.110,55.716,5.480
23.190,42.250,55.768,5.480
23.060,43.110,55.810,5.640
23.110,41.480,55.835,5.420
23.020,41.680,55.859,5.480
22.920,41.770,55.884,5.480
22.750,41.290,55.913,5.270
22.770,41.580,55.938,5.530
22.740,41.680,55.964,5.480
22.730,41.340,55.991,5.370
22.930,41.480,56.017,5.480
22.810,41.680,56.040,5.480
22.890,41.770,56.069,5.480
22.840,41.290,56.095,5.480
22.840,41.440,56.122,5.420
22.790,41.530,56.147,5.420
22.940,41.680,56.173,5.530
22.960,41.680,56.199,5.480
23.000,41.720,56.225,5.530
22.930,41.100,56.254,5.420
22.720,41.340,56.277,5.480
22.720,41.440,56.306,5.480
22.640,41.580,56.330,5.420
22.690,41.680,56.357,5.480
22.890,41.770,56.383,5.480
22.800,42.490,56.412,5.800
22.750,41.440,56.436,5.530
22.690,41.630,56.463,5.480
22.790,41.390,56.487,5.370
22.700,41.580,56.514,5.420
22.760,41.720,56.538,5.480
22.930,41.530,56.564,5.420
22.850,41.720,56.592,5.480
22.880,41.820,56.616,5.420
22.660,41.290,56.644,5.420
22.390,41.530,56.669,5.420
22.560,41.630,56.693,5.480
22.640,41.720,56.719,5.420
22.620,41.100,56.745,5.420
22.460,41.290,56.772,5.420
22.490,41.440,56.798,5.480
22.580,41.580,56.823,5.420
22.730,41.680,56.851,5.480
22.610,41.770,56.881,5.420
22.780,41.960,56.931,5.480
22.490,42.060,56.992,5.480
22.360,42.200,57.044,5.420
22.300,42.300,57.101,5.420
22.450,42.440,57.156,5.420
22.680,42.780,57.212,5.480
22.420,41.150,57.274,5.160
22.290,41.480,57.333,5.420
22.220,41.580,57.392,5.370
22.160,41.720,57.451,5.480
22.100,41.340,57.510,5.370
21.910,41.480,57.561,5.420
22.170,41.680,57.617,5.420
21.860,41.870,57.640,5.530
21.880,41.960,57.663,5.480
21.980,42.110,57.691,5.480
21.930,42.200,57.717,5.420
22.100,42.350,57.745,5.420
22.130,42.540,57.770,5.480
22.240,41.480,57.795,4.950
21.990,41.480,57.824,5.420
21.980,41.630,57.848,5.420
22.050,41.820,57.875,5.420
22.130,41.920,57.900,5.420
22.100,42.060,57.943,5.420
22.110,42.200,57.990,5.420
22.220,42.350,58.041,5.480
22.210,42.630,58.090,5.480
22.260,41.340,58.149,5.210
22.140,41.630,58.209,5.420
22.040,41.820,58.273,5.420
22.010,41.580,58.329,5.480
22.080,41.720,58.378,5.480
21.850,41.200,58.410,5.270
21.820,41.480,58.436,5.480
21.900,41.580,58.462,5.480
21.930,41.770,58.487,5.480
21.990,41.290,58.514,5.370
21.860,41.390,58.541,5.420
22.050,41.580,58.567,5.420
22.100,41.680,58.592,5.370
21.990,41.340,58.620,5.370
21.990,41.390,58.644,5.420
21.910,41.480,58.670,5.420
22.150,41.720,58.696,5.420
22.160,41.580,58.721,5.640
22.050,41.440,58.745,5.480
22.100,41.820,58.772,5.420
22.250,41.920,58.797,5.420
22.360,42.060,58.824,5.480
22.430,42.200,58.849,5.420
22.520,42.350,58.876,5.420
22.560,42.440,58.900,5.420
22.600,42.870,58.928,5.480
22.520,41.200,58.955,5.320
22.580,41.440,59.015,5.420
22.430,41.580,59.083,5.420
22.380,41.770,59.146,5.420
22.360,40.860,59.206,5.110
22.270,41.100,59.252,5.370
22.170,41.290,59.321,5.370
21.990,41.440,59.358,5.420
22.220,41.580,59.384,5.420
22.450,41.680,59.411,5.480
22.470,41.820,59.437,5.420
22.550,41.920,59.462,5.420
22.760,42.110,59.490,5.370
22.680,42.300,59.514,5.530
22.820,41.150,59.542,4.840
22.580,41.440,59.567,5.370
22.580,41.630,59.592,5.420
22.400,41.770,59.618,5.370
22.490,41.870,59.645,5.370
22.550,42.010,59.671,5.370
22.580,42.150,59.696,5.420
22.490,42.250,59.724,5.420
22.470,42.390,59.749,5.370
22.630,42.590,59.775,5.420
22.540,41.530,59.801,4.950
22.230,41.530,59.831,5.420
22.190,41.720,59.854,5.370
22.290,41.680,59.878,5.370
22.190,41.290,59.904,5.420
22.220,41.440,59.929,5.370
22.350,41.580,59.955,5.420
22.370,41.680,59.980,5.370
22.410,41.820,60.006,5.370
22.550,41.920,60.031,5.370
22.510,42.060,60.058,5.420
22.660,42.150,60.082,5.420
22.610,42.250,60.112,5.370
22.830,42.440,60.162,5.420
22.560,43.160,60.187,5.480
22.550,41.390,60.214,5.420
22.450,41.580,60.240,5.370
22.390,41.770,60.265,5.420
22.530,41.870,60.291,5.370
22.610,41.920,60.317,5.420
22.770,42.060,60.345,5.420
22.830,42.390,60.369,5.480
22.970,41.290,60.397,5.050
22.720,41.580,60.423,5.370
22.720,41.720,60.448,5.420
22.770,41.870,60.474,5.420
22.790,42.010,60.501,5.420
22.850,42.110,60.527,5.420
22.790,42.250,60.553,5.420
22.850,42.350,60.580,5.370
22.780,42.490,60.603,5.370
23.030,43.300,60.632,5.580
22.770,41.770,60.661,5.420
22.590,41.240,60.689,5.420
22.630,41.440,60.750,5.370
22.690,41.530,60.804,5.320
22.720,41.720,60.856,5.420
22.100,41.340,60.939,5.270
21.960,41.480,61.003,5.370
22.190,41.630,61.057,5.370
22.000,41.770,61.079,5.420
21.950,40.770,61.105,5.000
21.870,41.000,61.131,5.320
21.880,41.240,61.160,5.420
21.990,41.290,61.186,5.420
22.020,41.440,61.211,5.320
22.060,41.530,61.237,5.370
22.020,41.680,61.264,5.370
21.880,41.870,61.286,5.420
22.040,42.010,61.315,5.370
21.580,42.060,61.376,5.370
21.710,42.200,61.430,5.370
21.730,42.300,61.484,5.370
21.970,42.390,61.535,5.370
21.850,42.630,61.559,5.370
22.040,41.440,61.585,4.840
21.950,41.680,61.611,5.320
21.910,41.770,61.636,5.370
21.850,41.630,61.669,5.370
21.330,41.770,61.748,5.370
21.210,41.390,61.826,5.370
20.980,41.530,61.855,5.370
21.210,41.680,61.881,5.370
21.300,41.770,61.909,5.370
21.530,41.870,61.935,5.420
21.430,41.920,61.964,5.370
21.550,42.060,61.988,5.370
21.660,42.150,62.014,5.320
21.700,42.870,62.041,5.480
21.700,41.770,62.067,5.370
21.730,41.200,62.093,5.370
21.650,41.390,62.117,5.420
21.760,41.530,62.145,5.370
21.680,41.580,62.170,5.320
21.850,41.720,62.196,5.370
21.900,41.770,62.223,5.320
21.790,41.680,62.246,5.420
21.790,41.720,62.272,5.320
21.910,41.870,62.299,5.370
21.980,41.920,62.327,5.420
21.990,42.060,62.353,5.420
22.140,42.150,62.378,5.370
22.060,42.250,62.405,5.370
21.910,42.390,62.430,5.370
22.070,42.870,62.455,5.480
22.030,41.820,62.482,5.320
21.830,41.200,62.508,5.370
21.530,41.340,62.557,5.370
21.490,41.480,62.617,5.370
21.290,41.580,62.672,5.370
21.580,41.720,62.727,5.370
21.640,41.770,62.783,5.320
21.740,41.440,62.842,5.320
21.780,41.630,62.902,5.320
21.870,41.720,62.956,5.370
21.940,41.480,63.009,5.270
22.010,41.630,63.065,5.370
22.010,41.770,63.111,5.320
22.250,41.390,63.168,5.210
22.160,41.530,63.231,5.320
22.320,41.680,63.290,5.270
22.430,41.770,63.349,5.320
22.490,41.530,63.409,5.320
22.330,41.720,63.477,5.320
22.310,41.580,63.547,5.210
22.100,41.770,63.623,5.320
22.210,41.820,63.681,5.320
22.430,41.960,63.738,5.370
22.620,42.060,63.789,5.320
22.580,42.200,63.855,5.270
22.220,42.300,63.926,5.320
22.440,42.490,63.981,5.370
22.300,43.300,64.045,5.480
21.990,41.720,64.112,5.320
22.160,41.480,64.172,5.270
22.010,41.630,64.217,5.320
22.370,41.770,64.274,5.320
22.260,41.480,64.316,5.320
22.300,41.630,64.338,5.320
22.350,41.720,64.365,5.320
22.180,42.010,64.392,5.420
22.160,41.200,64.417,5.370
21.920,41.390,64.447,5.270
21.840,41.480,64.471,5.320
21.700,41.680,64.498,5.320
21.870,41.680,64.521,5.320
21.840,41.530,64.570,5.270
21.670,41.680,64.591,5.210
21.590,41.770,64.617,5.270
21.550,40.960,64.644,5.270
21.600,41.200,64.668,5.370
21.750,41.290,64.695,5.270
21.960,41.440,64.720,5.320
22.080,41.530,64.746,5.270
22.100,41.630,64.771,5.320
22.230,41.820,64.797,5.320
22.130,41.340,64.824,5.320
22.300,41.480,64.878,5.320
22.120,41.580,64.906,5.270
22.140,41.680,64.930,5.270
22.140,41.630,64.957,5.210
22.110,41.720,65.018,5.210
22.020,41.100,65.068,5.050
21.810,41.440,65.134,5.270
21.940,41.530,65.193,5.270
21.480,41.680,65.263,5.210
21.370,41.770,65.328,5.270
21.400,41.770,65.378,5.270
21.330,41.340,65.399,5.270
21.360,41.440,65.426,5.320
21.620,41.580,65.451,5.270
21.620,41.630,65.479,5.270
21.460,41.770,65.507,5.270
21.180,41.200,65.530,5.270
21.350,41.290,65.556,5.270
21.360,41.440,65.581,5.270
21.470,41.530,65.605,5.270
21.490,41.630,65.631,5.320
21.530,41.720,65.657,5.210
21.560,41.440,65.684,5.160
21.440,41.580,65.709,5.270
21.630,41.680,65.733,5.320
21.660,41.770,65.760,5.210
21.710,41.480,65.785,5.270
21.650,41.580,65.810,5.270
21.770,41.680,65.838,5.270
21.890,41.580,65.864,5.270
21.750,41.390,65.891,5.320
21.690,41.530,65.920,5.270
21.660,41.630,65.957,5.270
21.640,41.770,65.983,5.270
21.660,41.440,66.026,5.050
21.870,41.580,66.081,5.210
21.680,41.770,66.135,5.270
21.390,41.720,66.193,5.270
21.090,41.340,66.259,5.270
20.990,41.480,66.317,5.210
20.540,41.630,66.381,5.210
20.740,41.770,66.445,5.210
20.760,41.150,66.494,5.110
20.800,41.340,66.545,5.210
20.910,41.480,66.601,5.210
21.050,41.630,66.663,5.210
20.770,41.720,66.731,5.270
20.890,41.680,66.777,5.210
20.880,41.770,66.801,5.210
20.700,41.150,66.828,5.110
20.750,41.290,66.850,5.270
20.830,41.390,66.879,5.210
20.880,41.580,66.904,5.210
20.910,41.630,66.929,5.210
21.050,41.680,66.955,5.210
21.080,41.290,66.986,5.110
21.110,41.480,67.008,5.160
21.260,41.630,67.035,5.270
21.220,41.720,67.061,5.210
21.190,41.770,67.085,5.210
21.130,41.240,67.111,5.110
21.160,41.050,67.137,5.270
21.190,41.150,67.162,5.210
21.320,41.340,67.187,5.210
21.370,41.390,67.215,5.270
20.670,41.480,67.265,5.110
20.600,41.630,67.322,5.210
20.770,41.870,67.385,5.160
20.990,41.920,67.444,5.270
20.890,42.200,67.489,5.210
21.190,41.390,67.544,4.630
21.040,41.820,67.594,5.270
20.830,41.720,67.627,5.270
20.930,41.150,67.651,5.000
20.880,41.390,67.679,5.210
20.990,41.530,67.704,5.210
20.950,41.630,67.730,5.210
20.890,41.820,67.753,5.210
20.980,41.870,67.775,5.160
21.010,42.010,67.805,5.210
21.040,42.060,67.832,5.270
21.070,42.250,67.859,5.210
21.090,41.960,67.886,4.790
21.090,41.440,67.935,5.160
21.160,41.580,67.991,5.270
21.190,41.720,68.041,5.210
21.160,41.100,68.102,5.000
21.020,41.340,68.166,5.160
21.050,41.480,68.235,5.160
21.160,41.630,68.290,5.270
21.270,41.720,68.349,5.160
21.200,41.720,68.408,5.210
21.370,40.960,68.462,4.950
21.310,41.290,68.523,5.110
21.070,41.440,68.590,5.110
21.250,41.580,68.646,5.160
21.290,41.770,68.702,5.160
21.450,41.920,68.748,5.160
21.260,42.060,68.770,5.210
21.350,42.150,68.796,5.210
21.370,42.730,68.823,5.270
20.750,41.530,68.898,5.160
20.530,41.720,68.964,5.210
20.430,41.870,69.025,5.210
20.320,41.960,69.047,5.160
20.160,42.390,69.084,5.270
20.070,41.580,69.122,5.050
20.150,41.820,69.149,5.160
20.550,41.770,69.175,5.160
20.490,41.720,69.198,5.160
20.730,41.240,69.225,4.950
20.710,41.480,69.253,5.160
20.730,41.580,69.278,5.210
20.920,41.720,69.304,5.210
20.930,41.820,69.328,5.160
21.160,41.870,69.354,5.210
21.190,41.960,69.382,5.160
21.140,42.110,69.406,5.160
21.360,42.200,69.433,5.160
21.240,42.590,69.457,5.270
21.470,41.770,69.486,5.110
21.260,41.200,69.511,5.210
21.260,41.340,69.537,5.210
21.130,41.480,69.564,5.160
21.210,41.580,69.589,5.160
21.230,41.680,69.617,5.160
21.230,41.770,69.643,5.110
21.210,40.910,69.686,4.950
21.230,41.340,69.738,5.160
21.140,41.480,69.806,5.110
21.210,41.630,69.869,5.160
20.990,41.680,69.896,5.160
20.990,41.770,69.921,5.160
20.960,41.340,69.947,5.160
21.160,41.440,69.975,5.210
21.090,41.580,69.999,5.160
21.160,41.630,70.026,5.160
21.280,41.770,70.053,5.160
21.320,41.390,70.097,5.160
21.270,41.480,70.142,5.160
21.090,41.630,70.203,5.160
21.050,41.720,70.244,5.210
20.930,41.240,70.270,5.050
20.900,41.390,70.294,5.110
21.160,41.580,70.320,5.160
21.100,41.680,70.346,5.160
21.180,41.770,70.368,5.210
21.330,41.440,70.397,5.160
21.280,41.580,70.421,5.160
21.360,41.680,70.448,5.160
21.550,41.770,70.475,5.160
21.690,41.440,70.512,5.110
21.560,41.580,70.562,5.160
21.580,41.680,70.625,5.110
21.450,41.200,70.683,5.000
21.350,41.480,70.746,5.110
21.320,41.630,70.787,5.210
21.320,41.680,70.830,5.110
21.670,41.240,70.886,4.890
21.300,41.480,70.952,5.110
21.550,41.630,71.011,5.110
21.270,41.770,71.085,5.110
21.360,41.770,71.135,5.160
21.560,41.200,71.196,5.000
21.500,41.340,71.259,5.050
21.600,41.440,71.313,5.110
21.790,41.530,71.371,5.050
21.650,41.680,71.423,5.050
21.680,41.770,71.462,5.110
21.760,41.720,71.488,5.110
21.730,41.580,71.514,5.000
21.320,41.680,71.565,5.050
21.410,41.770,71.603,5.050
21.430,41.770,71.627,5.050
21.610,41.340,71.656,5.050
21.700,41.580,71.680,5.110
21.020,41.630,71.733,5.050
20.990,41.720,71.794,5.110
20.890,41.770,71.817,5.110
21.090,41.580,71.842,5.050
21.090,41.680,71.868,5.160
21.180,41.770,71.894,5.050
21.110,41.440,71.921,5.110
20.890,41.580,71.946,5.110
20.990,41.630,71.974,5.160
21.060,41.770,71.997,5.110
21.020,41.480,72.023,4.950
20.880,41.580,72.048,5.110
20.930,41.630,72.074,5.110
21.050,41.770,72.101,5.110
20.980,41.200,72.129,5.050
20.830,41.340,72.154,5.110
20.920,41.440,72.179,5.050
20.960,41.580,72.204,5.050
20.990,41.680,72.235,5.110
21.090,41.770,72.290,5.050
21.130,41.870,72.341,5.050
20.950,41.920,72.403,5.050
21.210,42.060,72.458,5.050
21.130,42.110,72.505,5.050
21.140,42.250,72.567,5.050
21.130,42.350,72.635,5.110
20.820,42.440,72.708,5.110
20.980,42.830,72.764,5.110
20.980,41.290,72.815,4.520
20.790,41.720,72.881,5.050
20.650,41.820,72.912,5.050
20.860,42.010,72.938,5.110
20.990,42.060,72.962,5.050
21.020,42.490,72.986,5.110
21.090,41.530,73.016,4.950
20.820,41.720,73.039,5.050
21.040,41.870,73.065,5.050
21.170,41.960,73.092,5.050
21.090,42.250,73.119,5.050
21.240,43.300,73.144,5.320
21.160,41.630,73.174,5.050
21.220,41.770,73.237,5.050
20.780,41.920,73.312,5.000
20.820,42.010,73.358,5.050
20.600,42.110,73.382,5.000
20.760,42.250,73.405,5.000
20.930,42.350,73.432,5.050
21.090,42.540,73.459,5.050
21.270,41.870,73.484,4.790
21.040,41.440,73.510,4.890
20.830,41.680,73.561,5.050
21.030,41.770,73.582,5.050
21.160,41.680,73.608,5.000
21.290,41.820,73.636,5.050
21.010,41.920,73.689,5.000
21.130,42.010,73.725,5.050
21.200,42.150,73.751,5.050
21.140,42.200,73.777,5.000
21.320,42.250,73.801,5.050
21.560,42.440,73.828,5.000
21.670,43.350,73.855,5.210
21.660,41.440,73.889,4.890
21.550,41.720,73.958,5.050
21.550,41.820,74.017,5.000
21.470,42.010,74.064,5.050
21.400,42.110,74.086,5.000
21.340,42.200,74.113,5.050
21.540,42.300,74.137,5.110
21.750,42.390,74.164,5.050
21.730,42.490,74.190,5.000
21.730,42.680,74.216,5.000
21.720,43.300,74.241,5.160
21.040,41.440,74.306,5.000
21.080,41.290,74.362,5.000
21.360,41.580,74.415,4.950
21.240,41.920,74.438,5.000
21.210,41.960,74.471,5.000
21.560,42.150,74.520,5.050
21.600,42.250,74.577,5.000
21.530,42.350,74.622,5.000
21.570,42.490,74.645,5.000
21.770,42.590,74.671,5.000
21.830,42.780,74.694,4.950
21.830,43.450,74.722,5.160
21.600,41.680,74.752,5.000
21.500,41.480,74.777,5.000
21.630,41.720,74.803,5.000
21.380,41.390,74.843,4.890
21.190,41.530,74.875,5.050
21.360,41.680,74.901,5.000
21.420,41.580,74.926,4.890
21.590,41.630,74.954,5.050
21.550,41.630,74.980,4.890
21.620,41.530,75.007,5.000
21.700,41.580,75.033,5.000
21.730,41.770,75.058,5.000
21.720,41.150,75.086,4.840
21.520,41.440,75.109,5.000
21.720,41.530,75.136,5.000
21.600,41.720,75.162,5.000
21.700,41.820,75.188,5.050
21.550,41.390,75.214,5.000
21.620,41.580,75.239,4.950
21.640,41.680,75.262,4.950
